1,2,3
NO_QUERY,k_eak,@Kal_Penn you were pretty much my fave...not much reason to watch now 
NO_QUERY,RooookieP,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
NO_QUERY,kristenn_lynn,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick  love you!!
NO_QUERY,ellaireyantis,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon! 
NO_QUERY,bsideblog,New Post!  http://tinyurl.com/cexkqy
NO_QUERY,Sallyroberts,@graemearcher I am sad about Innocent selling out too! 
NO_QUERY,TRON_Lord,dang won't be able to get to any workshops run by web directions 
NO_QUERY,HilaryBays,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize "
NO_QUERY,BIGBANGkrystal,Jap girls ? They're leaving! 
NO_QUERY,Jenoah1908,my poor little girl has a baaaad rash on her bum and isnt feeling good 
NO_QUERY,mars__,@nicolerichie yes! we had the VHS. i cried when the old man died 
NO_QUERY,Feltano,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video "
NO_QUERY,mericlese,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. "
NO_QUERY,asdfkathy,waiting for kelly's call. 
NO_QUERY,kendyth,"mhm, not having a good day  blah blah blah"
NO_QUERY,yopojoe,"@octopuseatspie I GOT THE I CAN HAS CHEZBURGER BOOK FROM THE LOBO, AND YOU ARE NOT HERE TO LOOK AT IT WIF ME "
NO_QUERY,zomghorcrux,"I'm trying to work on my last assignment of the year, but I just can't get that spark. All I want to do is lay in the grass and read. "
NO_QUERY,Trishanson,@robertfperez ugh of course not  Just thursday and friday..sat I have both kids
NO_QUERY,marlakalaw,@Kal_Penn OH MY GOSH. I'M STILL ~EMOTIONALLY~ DYING AT THE FACT THAT KUTNER'S GONE! Arggg.  Kal ily. 
NO_QUERY,OliviaWilder,@kaozdesign  I think I found my face...unfortunately. You didn't find yours yet?  
NO_QUERY,rockmyway,seeing that shouldnt have made my stomach flip like it did 
NO_QUERY,tonfaone,Headache... Pleeeease go away 
NO_QUERY,dilipm,@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time 
NO_QUERY,tmarthal,Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU 
NO_QUERY,PaulChristian,I hate Tuesdays 
NO_QUERY,rob_fitzpatrick,@gracedent it's her &quot;hair&quot; I can't deal with 
NO_QUERY,trellar,Feel like I'm stuck in a rut. Waiting to hear back from schools is killing me.  Also decided to take a break from #wow for awhile.
NO_QUERY,LLLNaiNai,i need new glasses...mines is hangnon 1 arm 
NO_QUERY,Daryen,Meat Week Day 3: Tummy hurts every night 
NO_QUERY,verruca,Why isn't there a &quot;fake&quot; Verruca on Twitter?... Now i'm sad. 
NO_QUERY,LaceyDanielle33,On the phone with the bestie than shower.. Confused I don't know what to do 
NO_QUERY,vladmech,"@Sirrah21 Aww poor froofroo, this is way too late for you "
NO_QUERY,mzrose,i miss my 808 fam 
NO_QUERY,MM_of_Oz,@OfficialPRofOZ she sed puerto rican 
NO_QUERY,SketchStudios,@JoeFernandez @klout your not thinking of selling are you? 
NO_QUERY,zadr,"@simX Yeah. I always slow down at the end  ��also, take that! I win."
NO_QUERY,JaylaStarr,"@pornstartweet i wanna go, but I am only 20!!!! "
NO_QUERY,730Fam,@LoveMeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear 
NO_QUERY,bisalibrayall,"I know! Big love, true blood and united states of tara have too long of waits between seasons! "
NO_QUERY,Apostasy13,@sensesdestroyer I wanna go to lamb of god 
NO_QUERY,totallydi,is sad she has lost her HN arm band...it just disappeared 
NO_QUERY,ZGibbsWorld,set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much 
NO_QUERY,ayeVivian,awh damn! my puppy has ticks 
NO_QUERY,annelisebaer,"|H|ouse made me sad. Oh, Kutner "
NO_QUERY,zzap,@_saffron  Why not? :[
NO_QUERY,SarahDeG,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him. 
NO_QUERY,Lizzibear,needs hugs/snuggles... 
NO_QUERY,heartdog,"@Health4UandPets saw the one with a GSD covered in them, and I could not stop crying. I just bawled and bawled "
NO_QUERY,musicaddikt787,Rachel and jessy r making me work out  thanks you guy
NO_QUERY,AllisonBies,I'm wishing I had more time 
NO_QUERY,Lady12s,@mycaricature The only bit that got me really was when he said Babs was a bad mum  I'm sure that hurts her even though she's laughing.
NO_QUERY,h11wiscan,I am not wanting to go to school tomorrow. 
NO_QUERY,PeterHC,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org 
NO_QUERY,rootbeersoup,@rootbeerfloats8 You hate Billy now?! 
NO_QUERY,albertdc,On a 2-day work-week..fast-forward to Thursday please 
NO_QUERY,alice_ismy_hero,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u 
NO_QUERY,luciebartlett,Is it possible to die from coughing? It SUCKS being ill 
NO_QUERY,Lilli_Allen,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood 
NO_QUERY,natdigsyou,@paulieseow hahahahahah i can easily make ice milo but its just not the same 
NO_QUERY,kersten_k,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.
NO_QUERY,MJ_Watson,My #art is regressing... 
NO_QUERY,im_mature,@onlysweeter I don't know the dance. 
NO_QUERY,Georgiesaur,@laurwee_boo im ok I guess had a hard day 
NO_QUERY,Dogbook,Jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827
NO_QUERY,britto819,damnnn! i missed 11:11 
NO_QUERY,RebeccaLange,"@sarahprout tweetfinder hates me  and I was having trouble with background on twitter,what do you think?"
NO_QUERY,ryanmwilson,@Twilighter4Life lol yeh ill be studying  stupid uni. only 2 more weeks and im on holidays! YAY! plus my birthday next week woot
NO_QUERY,geekpondering,"@transbay &quot;SFMTA Budget Proposal Hearing: tomorrow, April 7 at 2:00 pm (City Hall, Room 400). Sadly, I cannot attend.&quot; Me neither. "
NO_QUERY,crunchysoft,is afraid that her G.I. notes will not read themselves. 
NO_QUERY,eduardtee,*Sigh* Rain??? Why did you decide to show up? Move away! You were not invited to the Tuesday-party  (this is not the start I hoped for)
NO_QUERY,ann_donnelly,"_secretgarden_ I haven't gotten any porn spammers  I don't check my followers, but haven't had any tweets like that."
NO_QUERY,senorkaos,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! 
NO_QUERY,scorpfromhell,@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit 
NO_QUERY,birken_bagz,and they advertising fake louis bags as 100% authentic on google  i'm pissed!
NO_QUERY,kennyduduxd,Can't sleep  dam naps lol... and its hot
NO_QUERY,SarahDeG,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing. 
NO_QUERY,whitet,"@henrygooden @oddchicken I went there about a month and a half ago, was still open then. Smelt really good, but I was getting sick "
NO_QUERY,miseducatedone,is ready to go to bed..long day tomorrow 
NO_QUERY,wilmir,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job 
NO_QUERY,l33tmyst,"No electricity today, so no tweets. "
NO_QUERY,_Kaden_,@big_think Can Zack tell me how to edit my Bio/Profile? Why create a login at a different co's site to get an answer from BT TechHelp? 
NO_QUERY,sarahgb,"Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while "
NO_QUERY,grimorde,Very tired this morning - no idea why! Great start to the day 
NO_QUERY,jewellerybyshal,"Morning All, I'm back from my little break from the computer. back to work again today "
NO_QUERY,one_sock,At mobilityvic.org launch.  No grog  nice video from PWC though
NO_QUERY,Msjackson88,still no &quot;followers&quot;   please some1 inform me on how this works????
NO_QUERY,loveeyuu_x,misses him right now. i need a hug 
NO_QUERY,kieranmcgrady,Tried to get up earlier today........didn't work out 
NO_QUERY,wrynex,Omg revisions revisions revisions! I feel like I wasted an amazingly beautiful day today doing pointless work 
NO_QUERY,barbyang,Foot is out of commission  ouch! Running this morning did not help...not smart.
NO_QUERY,tawalker,"About to shower, which I hope will wake me up at last. Oh, and the synth experiments yielded nothing last night "
NO_QUERY,bsummers69,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum 
NO_QUERY,hellosquash,@cmykevin ooh nice! but williams sonoma already got to me. 
NO_QUERY,unijono,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh
NO_QUERY,SteveJT13,Waitin 4 the theory test centre 2 open 
NO_QUERY,pstannard1,"got woken up this mornng at 7am - damn Lorry , van and car accident just outside on our main road also causing car alarms to go off.  "
NO_QUERY,yehsung,I think I need to get laid. Sad revolution I had earlier rofl 
NO_QUERY,muchloveanna,@ourcitylight that was so sudden!! 
NO_QUERY,deafdorkette86,Now i want Amanita  ...someone made me feel unliving.
NO_QUERY,reeeeeCy,@lanaRISQUE hahahahhha!! hows your food poisening going? has it gone away? 
NO_QUERY,tsarnick,@MissxMarisa haven't heard from Hannah at all yet!! it's very disappointing 
NO_QUERY,policano,@hutsoncap  everything alright?
NO_QUERY,jaimie115,is procrastinating... i feel ill.. but don't want to go to bed.  
NO_QUERY,jacpadraic,@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think 
NO_QUERY,jmis,wants to go home and watch The Hills 
NO_QUERY,the_bear123,@sarmar I guess I'm out of funny 
NO_QUERY,acnewhouse,@moethebeat aww moe! I was planning on leaving tomorrow evening  are you gonna be in town by chance?
NO_QUERY,guitarrfingerss,"i wanna write, but i'm not cool enough to make up a storylineee. "
NO_QUERY,iamcheerbear,"@Gripping agreed! love the sound, but hates how everyone knows them "
NO_QUERY,rstolan,@brendamew2 no art tomorrow.  and nice to see you've joined twitter!
NO_QUERY,ScribblesNZ,"Sigh, I think my PMS is making my mind totally over-analyse things and making me sad "
NO_QUERY,TristenPelton,@doriantaylor I had one outside my patio. I named him Rex. Then the gardner took him down. RIP Rex 
NO_QUERY,nbrooks,Ooops. Just ate a panini from W-mart cold that says it needed to be thoroughly cooked. It didn't taste raw. I die nao from f. poisoning? 
NO_QUERY,CathySavels,Good morning for a very rainy France  No gardening for me today.
NO_QUERY,unclekins,"If ever there was a day for staying in bed, today is it "
NO_QUERY,bsag,Got to take Cleo to the vets. Not sure what's wrong with her but she's feeling very sorry for herself. 
NO_QUERY,miavida,"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused, wish me luck..."
NO_QUERY,Lexi_83,Extremely jealous... 
NO_QUERY,mandylovee,@kimmyawesome Ohhhh that sucks  I love the summer set.
NO_QUERY,gonzopants,@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way I can prevent tons of spam 
NO_QUERY,ergoelaine,bedtime. wake up call at 7am 
NO_QUERY,IgnivomousLo,So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though 
NO_QUERY,purplewolf,"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital "
NO_QUERY,Cynxster,congested nose 
NO_QUERY,marissazaguirre,Can't sleep. Need to talk to someone. 
NO_QUERY,chacuatol,"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're THE CANCER that's killing /b/ "
NO_QUERY,marie_660,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close "
NO_QUERY,MizzCenaa94,Lifee Gets Worsee &amp;&amp; Worsee 
NO_QUERY,mickyj,@dnwallace - I am shuddering and shaking too 
NO_QUERY,briggsy424,"Sorting brekkie for the kids then off to the horrible place called work, boohoo "
NO_QUERY,arge18,my condolences to natasha richardson's family 
NO_QUERY,AliceAguera,@LittleYellowJen what do don't think ily?? nawwww 
NO_QUERY,mokargas,Where's Derrick  http://ff.im/-1XWXs
NO_QUERY,gillana,Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am... 
NO_QUERY,ennaig,missed today's ELLEN 
NO_QUERY,Raaawry,I suddenly miss my Flintstones vitamin tablets  SOOOO GOOOOD
NO_QUERY,LittleMissLea,@mattpro13 legitimately good cops out there 
NO_QUERY,kienke1,@onlytosee Twitter's been doing that to me tooo. 
NO_QUERY,im_mature,@pealuh I think I need to go to Twitterholics Anonymous...... 
NO_QUERY,quitthebiz,@lizhenry we haven't heard from her or sha. 
NO_QUERY,britney101,my heart has been broken. 
NO_QUERY,me_emmy,i forgot how to sleep 
NO_QUERY,jeffsimons,Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30? 
NO_QUERY,imsoapee,@mostazzza Im sorry I've failed you 
NO_QUERY,FallenStar1,@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp; in Oakland 
NO_QUERY,honeydrop25,is missing talking to my bff on da phone!!!! 
NO_QUERY,Mina_Minaa,wondering why I am so stupid  Need to eat more fish I guess *sigh*...
NO_QUERY,Stephfy,i miss my old friends from elementary ans middle school 
NO_QUERY,webmyc,@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches 
NO_QUERY,Kegs1528,looks like i've missed out on yet another job  someone please employ me! Haha
NO_QUERY,Wyldceltic1,"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode "
NO_QUERY,MamaGeee,Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night 
NO_QUERY,hypatiadotca,Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail
NO_QUERY,choclatdrop404,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby 
NO_QUERY,PizzaAndMe2830,I'am bored. Nothing to do! 
NO_QUERY,Eggert,morning all - 1st appointment of the day - the dentist ! 
NO_QUERY,ReallyCookin,"@amyserrata he wrote most of the album, but ironically, the singles he did not write "
NO_QUERY,ItsAnAllyGator,Someone PLEASE take Gossip Girl away from me. I'm addicted 
NO_QUERY,cristygarza,good night swetdreamss to everyonee   and jared never chat in kyte puff 
NO_QUERY,SHRIKEE,Horrible sore throat  hurts
NO_QUERY,magpyr,"Time to get dressed, I suppose...gah another workday "
NO_QUERY,apinkphoenix,"Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon "
NO_QUERY,jaydenbravo,All ready to go to the premier and just realized how under dressed I am 
NO_QUERY,ShannaMoakler,It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp
